"id";"fr";"en";"EN";"d";"D";"i";"I";"e";"E"
"txt_0163";"Cliquez sur<strong>« Patient »</strong>→<strong>« Supprimer le patient sélectionné »</strong>";"Click on<strong>""Patient""</strong>→<strong>""Delete selected patient""</strong>";"";"Pour supprimer un patient de votre liste (ne vous inquiétez pas, c'est très simple) :

1. D'abord, cliquez sur le nom du patient que vous voulez retirer de votre logiciel
2. Ensuite, cliquez sur le bouton **""Patient""** en haut de votre écran
3. Dans le menu qui s'ouvre, choisissez **""Supprimer le patient sélectionné""**

C'est comme retirer une fiche d'un classeur - le patient disparaîtra de votre liste définitivement.";"";"**Suppression de patient :**
- Menu Patient → ""Supprimer le patient sélectionné""
- **Raccourci clavier :** Suppr après sélection du patient
- **Important :** Cette action supprime définitivement toutes les données associées (photos, traitements, historique)
- **Cas particulier :** Si le patient a des rendez-vous programmés, vous devrez les annuler au préalable
- **Conseil :** Préférez l'archivage pour conserver l'historique médico-légal";"";"Patient → Supprimer le patient sélectionné (Ctrl+Del). Suppression en cascade des données associées (photos, annotations, historique). Configuration de rétention dans config.xml. Disponible via API DELETE /patients/{id}.";""
"txt_0164";"Sélectionnez le patient dans la liste";"Select the patient from the list";"";"[=]";"";"[X]";"";"Sélection patient via liste déroulante, recherche rapide (Ctrl+F), ou filtrage par critères multiples. Import batch possible via CSV avec mapping automatique des champs ID/nom/date. API REST disponible pour intégration tierce (endpoint /patients/search).";""
"txt_0165";"Cliquez sur la photo que vous souhaitez utiliser comme photo d'identité";"Click on the photo you wish to use as your ID photo";"";"[=]";"";"[X]";"";"Sélectionnez la photo pour définition comme photo d'identité patient. Options avancées : clic-droit > ""Définir comme ID"" ou raccourci Ctrl+I. Configuration batch possible via scripts pour traitement multiple. Critères recommandés : résolution minimale 300 DPI, format JPEG/PNG, ratio 4:3 pour compatibilité exports DICOM.";""
"txt_0166";"Faites un<strong>clic droit</strong>sur la photo";"Right-click</strong> on the photo";"";"Faites un **clic droit** sur la photo (c'est-à-dire cliquez sur le bouton droit de votre souris plutôt que sur le bouton gauche habituel). Ne vous inquiétez pas, c'est simple : placez votre curseur sur la photo que vous voulez modifier, puis appuyez une fois sur le bouton droit de votre souris. Un petit menu va apparaître avec différentes options.";"";"[X]";"";"[X]";""
"txt_0167";"Sélectionnez<strong>« Patient »</strong>→<strong>« Photo d'identité »</strong>";"Select<strong>""Patient""</strong>→<strong>""Passport photo""</strong>";"";"Pour ajouter une photo d'identité à votre patient, c'est très simple ! Voici comment procéder étape par étape :

1. **Trouvez le menu ""Patient""** en haut de votre écran - c'est comme ouvrir le dossier d'un patient
2. **Cliquez sur ""Patient""** pour voir apparaître une liste d'options
3. **Choisissez ""Photo d'identité""** dans cette liste

Pensez à cela comme si vous rangiez une photo dans le bon album : vous ouvrez d'abord l'album du patient, puis vous allez à la section ""photo d'identité"". Ne vous inquiétez pas, c'est très intuitif une fois que vous l'avez fait !";"";"**Accès rapide à la photo d'identité patient :**
• Sélectionnez **« Patient »** → **« Photo d'identité »**
• **Raccourci clavier :** Ctrl+I pour un accès direct
• **Astuce :** Double-clic sur le nom du patient dans la liste affiche également cette option
• **Cas particulier :** Si aucune photo n'est associée, le système propose automatiquement d'en capturer ou importer une";"";"Accédez à Patient → Photo d'identité (raccourci Ctrl+I). Formats supportés : JPEG, PNG, TIFF jusqu'à 300 DPI. La photo sera automatiquement redimensionnée selon les paramètres définis dans config/photo_settings.xml. Pour l'import en lot, utilisez l'API REST /patients/{id}/identity-photo ou le script batch_photo_import.py.";""
"txt_0168";"Sélectionnez<strong>« Affichage »</strong>→<strong>« Apparence »</strong>";"Select<strong>""Display""</strong>→<strong>""Appearance""</strong>";"";"Pour personnaliser l'apparence de votre logiciel (comme changer les couleurs ou la taille du texte), c'est très simple ! En haut de votre écran, cliquez d'abord sur le menu **« Affichage »** puis sélectionnez **« Apparence »**. Ne vous inquiétez pas, vous pouvez toujours revenir en arrière si vous voulez annuler vos modifications.";"";"[X]";"";"Accédez à **Affichage** → **Apparence** pour configurer les paramètres d'interface utilisateur, thèmes personnalisés, et options d'affichage avancées (densité des vignettes, métadonnées EXIF visibles, profils colorimétriques).";""
"txt_0169";"Cochez ou décochez les onglets souhaités";"Tick or untick the desired tabs";"";"[=]";"";"[X]";"";"Configurez la visibilité des onglets via les cases à cocher. Cette sélection modifie le fichier de configuration interface.xml et peut être automatisée par script pour un déploiement multi-postes. Les onglets désactivés restent accessibles via raccourcis clavier (Ctrl+1-9) et API calls.";""
"txt_0170";"Cliquez sur<strong>« Bureaux »</strong>";"Click on<strong>""Offices""</strong>.";"";"[=]";"";"[X]";"";"[X]";""
"txt_0171";"Sélectionnez<strong>« Couleurs du bureau »</strong>";"Select<strong>""Desktop colours""</strong>.";"";"Cliquez sur **« Couleurs du bureau »** pour personnaliser l'apparence de votre logiciel. C'est comme choisir la couleur des murs de votre cabinet - cela rend l'utilisation plus agréable au quotidien. Ne vous inquiétez pas, vous pourrez toujours revenir aux couleurs par défaut si vous le souhaitez.";"";"[X]";"";"Accédez aux **« Couleurs du bureau »** pour personnaliser le schéma chromatique de l'interface. Modifiez les valeurs hexadécimales directement ou importez un thème .css personnalisé. Les paramètres sont stockés dans le fichier config/ui_theme.xml pour déploiement automatisé sur plusieurs postes.";""
"txt_0172";"Choisissez les couleurs souhaitées pour chaque élément";"Choose the colours you want for each element";"";"[=]";"";"[X]";"";"Configuration des couleurs par élément - modifiez les valeurs hexadécimales dans config/colors.xml ou via l'interface avancée. Supports profils colorimétriques sRGB/Adobe RGB, avec prévisualisation temps réel et export des schémas personnalisés (.kcs).";""
"txt_0173";"Cliquez sur<strong>« OK »</strong>pour valider";"Click on<strong>""OK""</strong>to confirm.";"";"[=]";"";"[X]";"";"[X]";""
"txt_0174";"Sélectionnez<strong>« Affichage »</strong>→<strong>« Résultats »</strong>";"Select<strong>""Display""</strong>→<strong>""Results""</strong>";"";"Pour voir les résultats de votre recherche, c'est très simple : 

1. Regardez en haut de votre écran, vous verrez le menu ""Affichage"" (comme les menus dans Word)
2. Cliquez dessus avec votre souris
3. Dans la liste qui s'ouvre, cherchez ""Résultats"" et cliquez dessus

Ne vous inquiétez pas si vous ne trouvez pas tout de suite, c'est normal au début ! Cette action va afficher toutes les photos que vous cherchez, comme quand vous ouvrez un album photo pour voir toutes les images qu'il contient.";"";"[X]";"";"Sélectionnez **« Affichage »** → **« Résultats »** ou utilisez le raccourci Ctrl+R. Cette vue peut être configurée via le fichier config.xml pour personnaliser les colonnes affichées, les filtres par défaut et les critères de tri. L'API permet l'automatisation de l'affichage des résultats via des requêtes programmées.";""
"txt_0175";"Ajustez la valeur de<strong>« Taille des vignettes »</strong>";"Adjust the value of<strong>""Thumbnail size""</strong>.";"";"Changez la taille d'affichage de vos petites photos (appelées ""vignettes""). C'est comme régler la taille des photos dans un album : vous pouvez les voir plus grandes ou plus petites selon votre préférence. Pour cela, modifiez simplement le chiffre dans la case ""Taille des vignettes"".";"";"[X]";"";"Ajustez la **« Taille des vignettes »** (résolution en pixels, ex: 128x128, 256x256, 512x512). Impact direct sur performances d'affichage et consommation mémoire. Valeurs élevées (>512px) recommandées pour écrans haute résolution. Configuration stockée dans config.xml, modifiable via API pour déploiements multi-postes.";""
"txt_0176";"Modifiez la<strong>« Couleur de sélection »</strong>";"Change the<strong>""Selection colour""</strong>.";"";"Pour changer la couleur qui s'affiche quand vous sélectionnez quelque chose (comme quand vous cliquez sur une photo pour la choisir), modifiez le réglage **« Couleur de sélection »**. C'est comme changer la couleur du surligneur que vous utiliseriez pour marquer du texte - cela vous aide à mieux voir ce que vous avez choisi.";"";"[X]";"";"[X]";""
"txt_0177";"Sélectionnez le patient concerné";"Select the patient concerned";"";"[=]";"";"[X]";"";"[X]";""
"txt_0178";"Ouvrez l'explorateur Windows avec vos photos";"Open Windows Explorer with your photos";"";"[=]";"";"[X]";"";"Lancez l'explorateur Windows (Win+E) ou votre gestionnaire de fichiers pour accéder au répertoire source des images. Kitview supporte les formats DICOM, JPEG, PNG, TIFF et BMP. Pour un import batch optimisé, organisez vos fichiers selon la nomenclature patient/date ou utilisez l'API REST pour l'intégration automatisée depuis votre système d'acquisition.";""
"txt_0179";"Sélectionnez les photos à importer";"Select the photos to import";"";"[=]";"";"[X]";"";"Sélectionnez les photos à importer (formats supportés : JPEG, TIFF, RAW, PNG). Utilisez Ctrl+A pour sélection multiple, ou configurez l'import automatique par hotfolder dans Paramètres > Import > Surveillance répertoire. Pour traitement par lot : définissez les métadonnées par défaut et profils de compression dans config/import_profiles.xml.";""
